time_window_ms;center_frequency_hz;bandwidth_hz;RSSI_dB;SNR_dB;puissance_moyenne;variance_IQ;kurtosis;skewness;PSD_mean;occupation_spectrale;ISR_dB;RSRP_dB;RSRQ_dB;EVM_percent;BER_est;file_id;window_id;rf_pattern
5,2897;1734000000,0;48000000,0;-36,4094;17,1592;0,00022859402815811336;0,00022859405726194382;-0,02201;-0,001645;3,719078864317105e-12;0,791992;2,1525;-60,669;-59,6562;13,8689;0,08989943489698585;IQ_2024-04-20T22-19-01_1000110267.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3302;16,7386;0,00023279977904167026;0,00023279961897060275;-0,01959;-0,002693;3,789718538982356e-12;0,790527;3,8899;-60,5899;-59,569;14,5569;0,09376061435303454;IQ_2024-04-20T22-19-01_1000110267.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4497;16,7716;0,00022647935838904232;0,00022647911100648344;-0,027073;-0,005187;3,684423426075778e-12;0,790527;3,0332;-60,7094;-59,6886;14,5018;0,09345209758993142;IQ_2024-04-20T22-19-05_431691243.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4518;16,735;0,00022636953508481383;0,0002263686474179849;-0,022971;0,001625;3,684330184688944e-12;0,791016;0,9827;-60,7115;-59,6934;14,5629;0,0937942412074233;IQ_2024-04-20T22-19-05_431691243.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4514;16,6042;0,0002263890637550503;0,0002263890637550503;-0,030782;0,000652;3,684523172675647e-12;0,790527;0,8951;-60,7111;-59,6903;14,7839;0,09502925766563666;IQ_2024-04-20T22-19-05_431691243.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4505;16,6601;0,00022643756528850645;0,00022643721604254097;-0,026959;4,4e-05;3,6849117507342655e-12;0,790039;1,0294;-60,7102;-59,6867;14,6892;0,09450024164960287;IQ_2024-04-20T22-19-05_431691243.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4199;16,66;0,00022804162290412933;0,00022804162290412933;-0,032675;-0,004126;3,708152274822796e-12;0,790527;2,5876;-60,6795;-59,6587;14,6892;0,09450053004189367;IQ_2024-04-20T22-19-08_844061939.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4532;16,5495;0,00022629619343206286;0,00022629619343206286;-0,012488;2,3e-05;3,6786255465381945e-12;0,790039;1,8547;-60,7129;-59,6894;14,8774;0,09555110153750192;IQ_2024-04-20T22-19-08_844061939.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4308;16,8637;0,00022747037291992456;0,00022747037291992456;-0,023252;-0,002876;3,704267795279215e-12;0,790527;1,7636;-60,6904;-59,6696;14,3488;0,09259533613691927;IQ_2024-04-20T22-19-08_844061939.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,378;16,9328;0,00023025122936815023;0,00023025122936815023;-0,014675;0,001555;3,747111562008021e-12;0,791016;7,0105;-60,6377;-59,6195;14,2351;0,09195778334096219;IQ_2024-04-20T22-19-08_844061939.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4052;16,7706;0,00022881460608914495;0,00022881460608914495;-0,015684;-0,001839;3,722347083345845e-12;0,791016;5,5863;-60,6648;-59,6467;14,5035;0,09346165204947651;IQ_2024-04-20T22-19-12_256536448.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4569;16,6836;0,00022610278392676264;0,0002261027111671865;-0,016125;0,002362;3,679914879761714e-12;0,790039;1,9244;-60,7166;-59,6931;14,6495;0,0942783686978395;IQ_2024-04-20T22-19-12_256536448.json;1;chirp
5,2897;1734000000,0;48000000,0;-35,9624;17,0276;0,0002533708175178617;0,0002533708175178617;0,067268;-0,000352;4,129555204734903e-12;0,791504;15,1359;-60,2221;-59,2067;14,0806;0,09109039463559883;IQ_2024-04-20T22-19-12_256536448.json;2;tone
5,2897;1734000000,0;48000000,0;-36,4729;16,7114;0,00022527160763274878;0,00022527157852891833;-0,018042;0,002844;3,662823083033784e-12;0,790527;0,9143;-60,7326;-59,7118;14,6026;0,09401612247333462;IQ_2024-04-20T22-19-12_256536448.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4724;16,2274;0,00022530155547428876;0,00022530155547428876;-0,021311;-0,006379;3,667741457769047e-12;0,790039;0,9566;-60,732;-59,7085;15,4394;0,09867843174473451;IQ_2024-04-20T22-19-15_667011213.json;0;pulse
5,2897;1734000000,0;48000000,0;-36,4445;16,905;0,00022674996580462903;0,00022674919455312192;-0,020473;-0,001612;3,68758756169596e-12;0,791016;0,9938;-60,7042;-59,6861;14,2807;0,09221365490259377;IQ_2024-04-20T22-19-15_667011213.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4523;16,773;0,00022634549532085657;0,00022634415654465556;-0,02116;0,000666;3,680438766251459e-12;0,791504;0,7659;-60,712;-59,6965;14,4995;0,09343926477850967;IQ_2024-04-20T22-19-15_667011213.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4691;16,6886;0,00022546935360878706;0,00022546923719346523;-0,012972;-0,000592;3,669179109849763e-12;0,791016;0,9737;-60,7288;-59,7107;14,641;0,09423083582218834;IQ_2024-04-20T22-19-15_667011213.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4539;16,7005;0,00022625946439802647;0,000226259435294196;-0,017571;-0,002611;3,6794560454023184e-12;0,791016;0,9291;-60,7136;-59,6955;14,621;0,09411925300750153;IQ_2024-04-20T22-19-19_78787928.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4666;16,7189;0,0002255994186270982;0,00022559920034836978;-0,023906;0,003478;3,670749468276391e-12;0,791016;0,9566;-60,7263;-59,7082;14,5899;0,09394535298499575;IQ_2024-04-20T22-19-19_78787928.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4552;16,7018;0,00022619205992668867;0,00022619205992668867;-0,016681;0,003898;3,679887557866968e-12;0,790527;0,9421;-60,7149;-59,6941;14,6188;0,0941067593680876;IQ_2024-04-20T22-19-19_78787928.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4496;17,2187;0,00022648439335171133;0,0002264843787997961;-0,025191;0,005804;3,686877192432547e-12;0,791504;0,9219;-60,7093;-59,6938;13,7742;0,08936624307514683;IQ_2024-04-20T22-19-19_78787928.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4684;16,481;0,00022550443827640265;0,00022550413268618286;-0,007031;-0,006736;3,670190887317126e-12;0,790039;0,9065;-60,7281;-59,7046;14,9951;0,09620747474652747;IQ_2024-04-20T22-19-22_643164068.json;0;chirp
5,2897;1734000000,0;48000000,0;-34,6104;16,6623;0,0003459061845205724;0,0003459060098975897;0,946748;0,001419;5,635246175944575e-12;0,790039;15,3861;-58,8701;-57,8466;14,6853;0,09447875889893115;IQ_2024-04-20T22-19-22_643164068.json;1;tone
5,2897;1734000000,0;48000000,0;-36,4663;16,6458;0,0002256136212963611;0,00022561344667337835;-0,017582;0,003208;3,673522857433609e-12;0,790527;0,8152;-60,726;-59,7052;14,7132;0,09463465565654573;IQ_2024-04-20T22-19-22_643164068.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4535;16,6107;0,00022628244187217206;0,0002262823545606807;-0,005073;0,002084;3,683924693076435e-12;0,790039;3,3235;-60,7132;-59,6897;14,7728;0,09496743394576342;IQ_2024-04-20T22-19-22_643164068.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4606;16,8091;0,00022591064043808728;0,00022591036395169795;-0,010486;0,003322;3,674953136939552e-12;0,791016;0,9765;-60,7203;-59,7022;14,4392;0,09310189650709393;IQ_2024-04-20T22-19-26_179080685.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4647;16,8147;0,00022570157307200134;0,00022570157307200134;-0,007699;0,00209;3,669714705722971e-12;0,791504;0,9415;-60,7243;-59,7089;14,43;0,09305012922527148;IQ_2024-04-20T22-19-26_179080685.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4793;16,7623;0,0002249411481898278;0,0002249411481898278;-0,00436;-0,001951;3,660068775834802e-12;0,790527;0,8995;-60,739;-59,7182;14,5173;0,09353897927146061;IQ_2024-04-20T22-19-26_179080685.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4654;16,7519;0,00022566034749615937;0,00022566011466551572;-0,009568;0,003562;3,671554379969244e-12;0,790527;1,1095;-60,7251;-59,7043;14,5347;0,09363658553897122;IQ_2024-04-20T22-19-26_179080685.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4517;17,2582;0,00022637535585090518;0,00022637535585090518;-0,007396;0,004702;3,682915084013416e-12;0,791504;1,0573;-60,7114;-59,6959;13,7117;0,08901376229162124;IQ_2024-04-20T22-19-29_714811564.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4549;16,7913;0,00022620995878241956;0,00022620924573857337;-0,01234;0,000154;3,6782530146717285e-12;0,791016;0,9751;-60,7146;-59,6964;14,4689;0,09326825776089208;IQ_2024-04-20T22-19-29_714811564.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4658;17,278;0,0002256413863506168;0,00022564128448721021;-0,02016;0,002889;3,6727860336371876e-12;0,791504;1,0935;-60,7255;-59,71;13,6805;0,0888375691471495;IQ_2024-04-20T22-19-29_714811564.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4271;16,5128;0,00022766018810216337;0,00022765995527151972;-0,004511;-0,002311;3,701924617544039e-12;0,790527;4,519;-60,6868;-59,666;14,9403;0,09590180795957857;IQ_2024-04-20T22-19-29_714811564.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4517;16,8513;0,00022637672373093665;0,00022637666552327573;-0,000592;0,000932;3,6850175688663e-12;0,791992;1,0153;-60,7114;-59,6986;14,3693;0,09271041705710664;IQ_2024-04-20T22-19-33_137960636.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4815;16,842;0,0002248290547868237;0,00022482858912553638;-0,023896;0,001444;3,6574632211738844e-12;0,790527;0,8337;-60,7412;-59,7203;14,3846;0,0927960428202409;IQ_2024-04-20T22-19-33_137960636.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4607;17,1899;0,00022590898151975125;0,00022590867592953146;-0,014067;-0,002144;3,6761592034362245e-12;0,791016;2,5303;-60,7204;-59,7022;13,8198;0,08962310856839766;IQ_2024-04-20T22-19-33_137960636.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4763;16,7502;0,0002250971447210759;0,0002250971447210759;-0,012969;0,001302;3,662947983124054e-12;0,791016;1,1496;-60,736;-59,7178;14,5375;0,09365237489907817;IQ_2024-04-20T22-19-33_137960636.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3633;17,237;0,00023102914565242827;0,0002310283452970907;-0,001093;-0,005314;3,756059265697109e-12;0,791504;7,3488;-60,623;-59,6076;13,7452;0,08920269026102533;IQ_2024-04-20T22-19-36_684389648.json;0;chirp
5,2897;1734000000,0;48000000,0;-35,4267;16,891;0,0002866379509214312;0,00028663777629844844;0,299745;0,003664;4,666582224810423e-12;0,791016;18,5815;-59,6864;-58,6682;14,3037;0,09234249160808825;IQ_2024-04-20T22-19-36_684389648.json;1;tone
5,2897;1734000000,0;48000000,0;-36,4652;16,7342;0,00022567078121937811;0,00022567078121937811;-0,009041;-0,00209;3,672982057389973e-12;0,791504;0,887;-60,7249;-59,7095;14,5643;0,09380218462907529;IQ_2024-04-20T22-19-36_684389648.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4736;17,176;0,00022523498046211898;0,0002252349368063733;-0,02084;-0,006019;3,6650118703795975e-12;0,791016;1,1447;-60,7333;-59,7152;13,8421;0,08974846282609487;IQ_2024-04-20T22-19-36_684389648.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4624;16,8988;0,00022581627126783133;0,00022581576195079833;-0,020546;0,008063;3,674329503849938e-12;0,790039;0,9874;-60,7221;-59,6986;14,291;0,09227129237165721;IQ_2024-04-20T22-19-40_75577764.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4742;16,7425;0,00022520859783980995;0,00022520859783980995;-0,013484;-0,002773;3,661381527825247e-12;0,790527;1,2361;-60,7338;-59,713;14,5504;0,09372413927706674;IQ_2024-04-20T22-19-40_75577764.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4454;16,894;0,00022670566977467388;0,0002267048112116754;-0,030785;-0,000957;3,687086226611402e-12;0,791016;0,8596;-60,7051;-59,6869;14,2989;0,09231558296856608;IQ_2024-04-20T22-19-40_75577764.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4439;16,9312;0,00022678222740069032;0,00022678203822579235;-0,009464;0,005497;3,690975476644542e-12;0,790527;0,8359;-60,7036;-59,6828;14,2378;0,09197272825630794;IQ_2024-04-20T22-19-40_75577764.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4713;16,7553;0,0002253573329653591;0,00022535705647896975;-0,015273;-0,002028;3,667659492084807e-12;0,790527;1,0831;-60,731;-59,7101;14,529;0,09360465773023628;IQ_2024-04-20T22-19-43_504505534.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4615;16,8827;0,00022586664999835193;0,00022586656268686056;-0,005923;-0,002031;3,674034167178153e-12;0,791504;0,8555;-60,7212;-59,7057;14,3174;0,09241959797492073;IQ_2024-04-20T22-19-43_504505534.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4891;16,9557;0,00022443520720116794;0,00022443495981860906;-0,002481;-0,006007;3,652124609676566e-12;0,790527;0,9011;-60,7488;-59,7279;14,1976;0,09174712937764715;IQ_2024-04-20T22-19-43_504505534.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4606;16,8783;0,00022591308515984565;0,00022591261949855834;-0,006476;0,00149;3,675619704435196e-12;0,791016;2,0956;-60,7203;-59,7021;14,3246;0,0924597271918274;IQ_2024-04-20T22-19-43_504505534.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,3881;16,7766;0,00022971797443460673;0,00022971778525970876;-0,001248;0,000631;3,740348308856056e-12;0,791504;4,1661;-60,6477;-59,6323;14,4933;0,09340498130020947;IQ_2024-04-20T22-19-46_928478724.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4309;16,4967;0,00022746171453036368;0,00022746140894014388;-0,011883;0,004824;3,704837651941073e-12;0,791016;1,1473;-60,6906;-59,6725;14,968;0,09605646180556637;IQ_2024-04-20T22-19-46_928478724.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4256;16,7176;0,0002277382736792788;0,00022773808450438082;-0,012515;-0,002328;3,70325211468403e-12;0,790527;0,9987;-60,6853;-59,6645;14,5921;0,0939576101439044;IQ_2024-04-20T22-19-46_928478724.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4196;16,6546;0,00022805779008194804;0,0002280575135955587;-0,018035;-0,002988;3,7092945902317265e-12;0,791504;1,3294;-60,6792;-59,6638;14,6984;0,09455180575579752;IQ_2024-04-20T22-19-46_928478724.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4562;16,3815;0,00022614269983023405;0,00022614258341491222;-0,016789;0,005662;3,6791459635809876e-12;0,790527;4,4464;-60,7159;-59,695;15,1678;0,09716931985114821;IQ_2024-04-20T22-19-50_464522824.json;0;pulse
5,2897;1734000000,0;48000000,0;-36,4576;16,8678;0,00022606621496379375;0,0002260662440676242;-0,022801;-0,003465;3,683501420548296e-12;0,791016;2,6663;-60,7173;-59,6992;14,342;0,09255719589114558;IQ_2024-04-20T22-19-50_464522824.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4479;16,9648;0,0002265735383844003;0,00022657320369035006;-0,007933;0,000903;3,6884184942409526e-12;0,791016;0,9878;-60,7076;-59,6894;14,1827;0,0916636603464906;IQ_2024-04-20T22-19-50_464522824.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4415;16,8081;0,0002269068791065365;0,00022690676269121468;-0,012718;0,000267;3,692772650165654e-12;0,791016;2,648;-60,7012;-59,6831;14,4409;0,09311148620079027;IQ_2024-04-20T22-19-50_464522824.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4246;16,9175;0,00022779272694606334;0,00022779230494052172;-0,027236;-0,003003;3,706389362090334e-12;0,790527;2,5906;-60,6843;-59,6635;14,2601;0,09209806635964382;IQ_2024-04-20T22-19-53_885420331.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4335;16,8959;0,0002273261925438419;0,00022732607612852007;-0,012396;0,004686;3,701717751769529e-12;0,790527;4,4129;-60,6932;-59,6724;14,2958;0,09229797684757376;IQ_2024-04-20T22-19-53_885420331.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4512;16,8203;0,00022640268434770405;0,00022640227689407766;-0,022262;-0,001266;3,68268913628067e-12;0,790527;2,7806;-60,7109;-59,69;14,4207;0,0929983907275186;IQ_2024-04-20T22-19-53_885420331.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4451;16,5922;0,0002267197851324454;0,00022671962506137788;-0,015487;-0,001124;3,6852803794729105e-12;0,790527;1,0238;-60,7048;-59,684;14,8044;0,09514358886147471;IQ_2024-04-20T22-19-53_885420331.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4184;17,0607;0,00022811954841017723;0,00022811949020251632;-0,009081;-0,001493;3,713571984642616e-12;0,791504;1,0252;-60,6781;-59,6626;14,027;0,09078886321377481;IQ_2024-04-20T22-19-57_435425076.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,3969;16,6756;0,00022925049415789545;0,00022925024677533656;-0,021861;-7,5e-05;3,729852364464659e-12;0,791016;1,1052;-60,6566;-59,6384;14,6628;0,0943530602463819;IQ_2024-04-20T22-19-57_435425076.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4107;16,9472;0,0002285209484398365;0,00022852059919387102;-0,026498;0,003068;3,7211097918266045e-12;0,791504;1,1269;-60,6704;-59,655;14,2115;0,09182513974427453;IQ_2024-04-20T22-19-57_435425076.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,3959;16,625;0,00022930528211873025;0,00022930513659957796;-0,019967;0,004472;3,731767499182137e-12;0,791016;1,0317;-60,6555;-59,6374;14,7485;0,09483167906439786;IQ_2024-04-20T22-19-57_435425076.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,464;16,6665;0,00022573655587621033;0,00022573655587621033;0,002158;-0,000944;3,6706241345052515e-12;0,790039;3,0722;-60,7237;-59,7002;14,6782;0,0944390502993312;IQ_2024-04-20T22-20-00_863893567.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,3891;17,035;0,0002296607563039288;0,0002296607126481831;-0,015745;-0,001091;3,736312474689196e-12;0,791504;7,4878;-60,6488;-59,6334;14,0685;0,09102231356347017;IQ_2024-04-20T22-20-00_863893567.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4684;16,8456;0,00022550916764885187;0,00022550915309693664;-0,02208;0,00538;3,6706210987391685e-12;0,790527;0,9022;-60,728;-59,7072;14,3787;0,09276305692715485;IQ_2024-04-20T22-20-00_863893567.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,478;16,7406;0,00022500853810925037;0,00022500852355733514;-0,013228;0,002891;3,6612787454592954e-12;0,791504;0,8823;-60,7377;-59,7222;14,5535;0,09374180288469346;IQ_2024-04-20T22-20-00_863893567.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4569;16,6603;0,0002261027693748474;0,00022610247833654284;-0,013206;-0,000448;3,679538444767427e-12;0,791016;0,9297;-60,7166;-59,6985;14,6887;0,09449764615859006;IQ_2024-04-20T22-20-04_259803179.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,461;17,0056;0,00022589214495383203;0,0002258909516967833;-0,020646;0,001677;3,6802019764969884e-12;0,791016;3,4642;-60,7207;-59,7025;14,1163;0,09129062518222522;IQ_2024-04-20T22-20-04_259803179.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4612;16,3649;0,00022588096908293664;0,00022587974672205746;-0,018216;-0,002171;3,675850422657501e-12;0,790039;0,8637;-60,7209;-59,6974;15,197;0,09733136414572154;IQ_2024-04-20T22-20-04_259803179.json;2;pulse
5,2897;1734000000,0;48000000,0;-36,4634;16,7386;0,00022576576157007366;0,00022576545597985387;-0,020908;0,000742;3,673074865095938e-12;0,791016;0,852;-60,7231;-59,705;14,5569;0,09376061435303454;IQ_2024-04-20T22-20-04_259803179.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,5071;16,7114;0,00022350614017341286;0,00022350496146827936;-0,003789;0,003051;3,639120255138906e-12;0,791504;0,7821;-60,7668;-59,7513;14,6025;0,09401590728775368;IQ_2024-04-20T22-20-07_670287503.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4589;16,9183;0,00022600255033466965;0,00022600167721975595;-0,012677;0,002461;3,676594185347826e-12;0,791504;0,9572;-60,7186;-59,7031;14,2589;0,09209125088274397;IQ_2024-04-20T22-20-07_670287503.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4941;16,7484;0,00022417635773308575;0,00022417631407734007;-0,000559;0,001872;3,648797843730511e-12;0,791016;0,8787;-60,7538;-59,7356;14,5405;0,09366873862851263;IQ_2024-04-20T22-20-07_670287503.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4975;16,5303;0,0002240017056465149;0,0002240015601273626;0,002096;-0,000571;3,644678309155935e-12;0,790039;1,0678;-60,7572;-59,7337;14,9102;0,09573403599092647;IQ_2024-04-20T22-20-07_670287503.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4235;16,8961;0,00022785240435041487;0,00022785217151977122;-0,005038;-0,002713;3,705508556245407e-12;0,791016;5,2659;-60,6832;-59,665;14,2954;0,09229586433871018;IQ_2024-04-20T22-20-11_103362225.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4229;16,9501;0,0002278834581375122;0,00022788344358559698;0,019247;0,003229;3,704930893327907e-12;0,791016;6,2268;-60,6826;-59,6644;14,2067;0,09179838186129541;IQ_2024-04-20T22-20-11_103362225.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,5005;16,8456;0,00022384751355275512;0,00022384732437785715;0,004819;-0,001863;3,6445217503622285e-12;0,791016;1,0644;-60,7602;-59,742;14,3787;0,0927631984724547;IQ_2024-04-20T22-20-11_103362225.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,5091;16,4842;0,0002234031562693417;0,00022340312716551125;-0,003502;-0,004423;3,6343515003034454e-12;0,790527;1,066;-60,7688;-59,748;14,9896;0,09617701836988854;IQ_2024-04-20T22-20-11_103362225.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4775;16,435;0,00022503464424517006;0,00022503428044728935;-0,01358;0,004648;3,661338593419217e-12;0,790039;0,9057;-60,7372;-59,7137;15,0748;0,09665139425655528;IQ_2024-04-20T22-20-14_521673652.json;0;pulse
5,2897;1734000000,0;48000000,0;-36,4931;16,7502;0,00022422625625040382;0,0002242248592665419;-0,015984;-0,002229;3,647852419436104e-12;0,791016;0,9712;-60,7528;-59,7347;14,5374;0,09365180329208907;IQ_2024-04-20T22-20-14_521673652.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,467;17,0018;0,00022558143245987594;0,0002255810977658257;-0,014571;0,001209;3,670359589175165e-12;0,791016;0,9918;-60,7267;-59,7085;14,1225;0,09132552611098343;IQ_2024-04-20T22-20-14_521673652.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4762;16,6486;0,00022510370763484389;0,00022510373673867434;-0,015347;0,006628;3,664072083936487e-12;0,790527;0,9848;-60,7359;-59,715;14,7085;0,09460852267996707;IQ_2024-04-20T22-20-14_521673652.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4707;16,7612;0,00022538519988302141;0,00022538501070812345;-0,002132;0,002482;3,66806368265471e-12;0,790527;0,9855;-60,7304;-59,7096;14,5191;0,0935490422181634;IQ_2024-04-20T22-20-17_932679101.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4769;16,613;0,00022506403911393136;0,00022506395180244;-0,008847;-0,000673;3,6594026420200265e-12;0,790527;0,8712;-60,7366;-59,7158;14,7689;0,09494562767466945;IQ_2024-04-20T22-20-17_932679101.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4745;17,1641;0,00022519072808790952;0,00022519075719173998;-0,011721;0,004606;3,66465278262007e-12;0,791504;0,8831;-60,7342;-59,7187;13,861;0,08985493241666852;IQ_2024-04-20T22-20-17_932679101.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4769;16,7565;0,00022506347158923745;0,00022506284585688263;-0,013505;-0,000799;3,660817309014686e-12;0,791016;1,0266;-60,7366;-59,7185;14,5269;0,09359287504863086;IQ_2024-04-20T22-20-17_932679101.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4739;16,5793;0,00022522245126310736;0,00022522223298437893;-0,009582;0,006882;3,665262104241007e-12;0,790527;0,9059;-60,7336;-59,7127;14,8263;0,0952661976853533;IQ_2024-04-20T22-20-21_332813497.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,5044;16,6151;0,00022364537289831787;0,00022364412143360823;-0,002578;0,004215;3,6374310681541733e-12;0,790039;0,8667;-60,7641;-59,7406;14,7654;0,09492621633814519;IQ_2024-04-20T22-20-21_332813497.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,4502;16,544;0,00022645184071734548;0,0002264506183564663;-0,000927;0,000942;3,685390100732766e-12;0,790039;5,4642;-60,7099;-59,6864;14,8868;0,09560345786464224;IQ_2024-04-20T22-20-21_332813497.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,2442;16,9295;0,00023745396174490452;0,00023745377257000655;0,011431;-0,004216;3,8647856616391696e-12;0,791016;8,5847;-60,5039;-59,4857;14,2405;0,09198816686899126;IQ_2024-04-20T22-20-21_332813497.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4554;16,8705;0,0002261836634716019;0,0002261836634716019;-0,029449;0,000855;3,680669918154633e-12;0,790527;0,865;-60,7151;-59,6942;14,3375;0,09253227196316795;IQ_2024-04-20T22-20-24_880268126.json;0;chirp
5,2897;1734000000,0;48000000,0;-36,4734;17,1277;0,00022524790256284177;0,00022524753876496106;-0,023327;-0,00033;3,662735913179116e-12;0,791504;1,0143;-60,7331;-59,7176;13,9193;0,09018294295339067;IQ_2024-04-20T22-20-24_880268126.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,452;17,3044;0,00022636169160250574;0,0002263615606352687;-0,017282;-0,002621;3,68230532871161e-12;0,791992;0,951;-60,7117;-59,6989;13,6389;0,08860302961290914;IQ_2024-04-20T22-20-24_880268126.json;2;chirp
5,2897;1734000000,0;48000000,0;-36,4397;16,8656;0,00022700324188917875;0,0002270031691296026;-0,027362;0,000452;3,6922426921437435e-12;0,791504;1,4745;-60,6994;-59,6839;14,3456;0,09257753540011673;IQ_2024-04-20T22-20-24_880268126.json;3;chirp
5,2897;1734000000,0;48000000,0;-36,4894;16,262;0,0002244186616735533;0,00022441869077738374;-0,015068;-0,001431;3,649198131172593e-12;0,789551;1,0124;-60,7491;-59,7229;15,3779;0,09833737612529295;IQ_2024-04-20T22-20-28_404397380.json;0;pulse
5,2897;1734000000,0;48000000,0;-36,4509;16,7695;0,00022641723626293242;0,00022641719260718673;0,008376;0,001847;3,687061940482739e-12;0,790527;2,3517;-60,7106;-59,6898;14,5053;0,09347177799057749;IQ_2024-04-20T22-20-28_404397380.json;1;chirp
5,2897;1734000000,0;48000000,0;-36,398;17,3383;0,00022919222828932106;0,00022919192269910127;-0,010006;0,001381;3,729992443385344e-12;0,791504;2,3305;-60,6577;-59,6422;13,5857;0,0883029947350879;IQ_2024-04-20T22-20-28_404397380.json;2;chirp
